date,record_status,policy,depot,product,tank_capacity_m3,opening_stock_m3,customer_orders_m3,pipeline_receipts_m3,emergency_truck_receipts_m3,dispatch_m3,unfulfilled_demand_m3,closing_stock_m3,safety_stock_m3,reorder_point_m3,days_of_cover,pipeline_line,pipeline_flow_limit_m3_hr,pipeline_available,pump_available,loading_bays_available,loading_capacity_m3,trucks_requested,trucks_loaded,avg_truck_turnaround_min,queue_time_min,delayed_trucks,batch_triggered,batch_volume_m3,emergency_replenishment,holiday_flag,event_label,rainfall_mm,reference_price_kes_l,day_of_week,month,year,stock_status,autonomous_action,capacity_breach_flag,inventory_reconciliation_error
2021-07-23,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,2895.37,95.13,0.0,0.0,95.13,0.0,2800.24,1433.52,2801.88,29.44,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,44.5,2.5,0,1,2389.75,0,0,NORMAL,0.78,92.88,Friday,7,2021,WATCH,CREATE_PIPELINE_BATCH,0,0
2021-07-24,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,2800.24,83.21,0.0,0.0,83.21,0.0,2717.03,1433.52,2801.88,32.65,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,39.0,0.0,0,0,0.0,0,0,NORMAL,0.86,94.04,Saturday,7,2021,WATCH,NONE,0,0
2021-07-25,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,2717.03,70.79,2389.75,0.0,70.79,0.0,5035.99,1433.52,2801.88,71.14,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,1,1,52.4,10.4,0,0,0.0,0,0,NORMAL,2.45,94.84,Sunday,7,2021,HEALTHY,NONE,0,0
2021-07-26,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,5035.99,100.73,0.0,0.0,100.73,0.0,4935.26,1433.52,2801.88,48.99,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,46.7,4.7,0,0,0.0,0,0,NORMAL,1.85,94.96,Monday,7,2021,HEALTHY,NONE,0,0
2021-07-27,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4935.26,87.83,0.0,0.0,87.83,0.0,4847.43,1433.52,2801.88,55.19,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,43.7,1.7,0,0,0.0,0,0,NORMAL,1.35,95.34,Tuesday,7,2021,HEALTHY,NONE,0,0
2021-07-28,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4847.43,100.81,0.0,0.0,100.81,0.0,4746.62,1433.52,2801.88,47.08,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,48.3,6.3,0,0,0.0,0,0,NORMAL,2.86,95.86,Wednesday,7,2021,HEALTHY,NONE,0,0
2021-07-29,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4746.62,96.75,0.0,0.0,96.75,0.0,4649.87,1433.52,2801.88,48.06,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,50.1,8.1,0,0,0.0,0,0,NORMAL,2.07,95.9,Thursday,7,2021,HEALTHY,NONE,0,0
2021-07-30,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4649.87,101.04,0.0,0.0,101.04,0.0,4548.83,1433.52,2801.88,45.02,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,51.1,9.1,0,0,0.0,0,0,NORMAL,1.2,94.71,Friday,7,2021,HEALTHY,NONE,0,0
2021-07-31,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4548.83,84.87,0.0,0.0,84.87,0.0,4463.96,1433.52,2801.88,52.6,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,59.2,17.2,0,0,0.0,0,0,NORMAL,3.12,96.72,Saturday,7,2021,HEALTHY,NONE,0,0
2021-08-01,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4463.96,69.53,0.0,0.0,69.53,0.0,4394.42,1433.52,2801.88,63.2,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,1,1,52.5,10.5,0,0,0.0,0,0,NORMAL,0.19,92.61,Sunday,8,2021,HEALTHY,NONE,0,0
2021-08-02,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4394.42,93.41,0.0,0.0,93.41,0.0,4301.01,1433.52,2801.88,46.04,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,55.5,13.5,0,0,0.0,0,0,NORMAL,1.89,92.23,Monday,8,2021,HEALTHY,NONE,0,0
2021-08-03,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4301.01,88.89,0.0,0.0,88.89,0.0,4212.12,1433.52,2801.88,47.39,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,49.9,7.9,0,0,0.0,0,0,NORMAL,0.27,93.65,Tuesday,8,2021,HEALTHY,NONE,0,0
2021-08-04,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4212.12,95.42,0.0,0.0,95.42,0.0,4116.7,1433.52,2801.88,43.14,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,50.5,8.5,0,0,0.0,0,0,NORMAL,1.25,91.52,Wednesday,8,2021,HEALTHY,NONE,0,0
2021-08-05,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4116.7,86.42,0.0,0.0,86.42,0.0,4030.28,1433.52,2801.88,46.63,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,49.1,7.1,0,0,0.0,0,0,NORMAL,2.32,95.35,Thursday,8,2021,HEALTHY,NONE,0,0
2021-08-06,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4030.28,92.62,0.0,0.0,92.62,0.0,3937.66,1433.52,2801.88,42.52,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,57.2,15.2,0,0,0.0,0,0,NORMAL,2.15,93.03,Friday,8,2021,HEALTHY,NONE,0,0
2021-08-07,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3937.66,91.51,0.0,0.0,91.51,0.0,3846.15,1433.52,2801.88,42.03,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,54.5,12.5,0,0,0.0,0,0,NORMAL,3.75,91.9,Saturday,8,2021,HEALTHY,NONE,0,0
2021-08-08,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3846.15,75.25,0.0,0.0,75.25,0.0,3770.91,1433.52,2801.88,50.11,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,1,1,53.2,11.2,0,0,0.0,0,0,NORMAL,0.87,95.28,Sunday,8,2021,HEALTHY,NONE,0,0
2021-08-09,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3770.91,94.41,0.0,0.0,94.41,0.0,3676.5,1433.52,2801.88,38.94,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,53.4,11.4,0,0,0.0,0,0,NORMAL,2.62,94.12,Monday,8,2021,HEALTHY,NONE,0,0
2021-08-10,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3676.5,88.12,0.0,0.0,88.12,0.0,3588.38,1433.52,2801.88,40.72,Line 6 (Sinendet-Kisumu),290,0,0,5,4000.0,2,2,52.9,10.9,0,0,0.0,0,0,UNPLANNED_PUMP_FAILURE,0.62,94.62,Tuesday,8,2021,HEALTHY,HOLD/RESCHEDULE_DUE_TO_OUTAGE,0,0
2021-08-11,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3588.38,95.86,0.0,0.0,95.86,0.0,3492.53,1433.52,2801.88,36.44,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,46.8,4.8,0,0,0.0,0,0,NORMAL,1.69,92.43,Wednesday,8,2021,HEALTHY,NONE,0,0
2021-08-12,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3492.53,82.23,0.0,0.0,82.23,0.0,3410.3,1433.52,2801.88,41.47,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,41.2,0.0,0,0,0.0,0,0,NORMAL,1.69,92.72,Thursday,8,2021,HEALTHY,NONE,0,0
2021-08-13,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3410.3,90.42,0.0,0.0,90.42,0.0,3319.87,1433.52,2801.88,36.71,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,41.4,0.0,0,0,0.0,0,0,NORMAL,1.78,93.26,Friday,8,2021,HEALTHY,NONE,0,0
2021-08-14,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3319.87,80.7,0.0,0.0,80.7,0.0,3239.18,1433.52,2801.88,40.14,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,73.2,31.2,0,0,0.0,0,0,NORMAL,0.1,93.52,Saturday,8,2021,HEALTHY,NONE,0,0
2021-08-15,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3239.18,76.38,0.0,0.0,76.38,0.0,3162.79,1433.52,2801.88,41.41,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,45.0,3.0,0,0,0.0,0,0,NORMAL,1.57,92.54,Sunday,8,2021,HEALTHY,NONE,0,0
2021-08-16,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3162.79,85.44,0.0,0.0,85.44,0.0,3077.35,1433.52,2801.88,36.02,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,54.0,12.0,0,0,0.0,0,0,NORMAL,1.04,94.47,Monday,8,2021,HEALTHY,NONE,0,0
2021-08-17,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3077.35,92.92,0.0,0.0,92.92,0.0,2984.43,1433.52,2801.88,32.12,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,54.5,12.5,0,0,0.0,0,0,NORMAL,1.67,95.48,Tuesday,8,2021,HEALTHY,NONE,0,0
2021-08-18,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,2984.43,86.57,0.0,0.0,86.57,0.0,2897.87,1433.52,2801.88,33.48,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,40.6,0.0,0,0,0.0,0,0,NORMAL,0.38,94.79,Wednesday,8,2021,HEALTHY,NONE,0,0
2021-08-19,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,2897.87,101.89,0.0,0.0,101.89,0.0,2795.98,1433.52,2801.88,27.44,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,55.3,13.3,0,1,2410.9,0,0,NORMAL,0.78,93.65,Thursday,8,2021,WATCH,CREATE_PIPELINE_BATCH,0,0
2021-08-20,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,2795.98,84.99,0.0,0.0,84.99,0.0,2710.99,1433.52,2801.88,31.9,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,48.1,6.1,0,0,0.0,0,0,NORMAL,1.32,92.3,Friday,8,2021,WATCH,NONE,0,0
2021-08-21,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,2710.99,78.75,0.0,0.0,78.75,0.0,2632.24,1433.52,2801.88,33.43,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,53.4,11.4,0,0,0.0,0,0,NORMAL,8.81,94.65,Saturday,8,2021,WATCH,NONE,0,0
2021-08-22,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,2632.24,76.32,2410.9,0.0,76.32,0.0,4966.82,1433.52,2801.88,65.08,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,49.4,7.4,0,0,0.0,0,0,NORMAL,0.32,92.14,Sunday,8,2021,HEALTHY,NONE,0,0
2021-08-23,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4966.82,103.17,0.0,0.0,103.17,0.0,4863.66,1433.52,2801.88,47.14,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,56.9,14.9,0,0,0.0,0,0,NORMAL,2.29,93.21,Monday,8,2021,HEALTHY,NONE,0,0
2021-08-24,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4863.66,103.13,0.0,0.0,103.13,0.0,4760.52,1433.52,2801.88,46.16,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,59.3,17.3,0,0,0.0,0,0,NORMAL,1.95,92.82,Tuesday,8,2021,HEALTHY,NONE,0,0
2021-08-25,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4760.52,92.14,0.0,0.0,92.14,0.0,4668.38,1433.52,2801.88,50.66,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,53.4,11.4,0,0,0.0,0,0,NORMAL,0.61,94.04,Wednesday,8,2021,HEALTHY,NONE,0,0
2021-08-26,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4668.38,101.12,0.0,0.0,101.12,0.0,4567.26,1433.52,2801.88,45.17,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,52.5,10.5,0,0,0.0,0,0,NORMAL,1.33,93.24,Thursday,8,2021,HEALTHY,NONE,0,0
2021-08-27,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4567.26,98.79,0.0,0.0,98.79,0.0,4468.46,1433.52,2801.88,45.23,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,55.3,13.3,0,0,0.0,0,0,NORMAL,3.6,94.39,Friday,8,2021,HEALTHY,NONE,0,0
2021-08-28,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4468.46,83.43,0.0,0.0,83.43,0.0,4385.03,1433.52,2801.88,52.56,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,58.8,16.8,0,0,0.0,0,0,NORMAL,0.13,95.14,Saturday,8,2021,HEALTHY,NONE,0,0
2021-08-29,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4385.03,74.63,0.0,0.0,74.63,0.0,4310.4,1433.52,2801.88,57.76,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,1,1,60.0,18.0,0,0,0.0,0,0,NORMAL,1.44,92.87,Sunday,8,2021,HEALTHY,NONE,0,0
2021-08-30,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4310.4,89.4,0.0,0.0,89.4,0.0,4221.0,1433.52,2801.88,47.21,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,55.1,13.1,0,0,0.0,0,0,NORMAL,4.78,93.23,Monday,8,2021,HEALTHY,NONE,0,0
2021-08-31,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4221.0,95.46,0.0,0.0,95.46,0.0,4125.54,1433.52,2801.88,43.22,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,48.7,6.7,0,0,0.0,0,0,NORMAL,0.37,95.19,Tuesday,8,2021,HEALTHY,NONE,0,0
2021-09-01,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4125.54,87.75,0.0,0.0,87.75,0.0,4037.79,1433.52,2801.88,46.01,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,50.6,8.6,0,0,0.0,0,0,NORMAL,1.26,92.13,Wednesday,9,2021,HEALTHY,NONE,0,0
2021-09-02,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4037.79,87.05,0.0,0.0,87.05,0.0,3950.74,1433.52,2801.88,45.38,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,41.4,0.0,0,0,0.0,0,0,NORMAL,1.96,92.58,Thursday,9,2021,HEALTHY,NONE,0,0
2021-09-03,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3950.74,97.55,0.0,0.0,97.55,0.0,3853.19,1433.52,2801.88,39.5,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,51.6,9.6,0,0,0.0,0,0,NORMAL,1.36,93.06,Friday,9,2021,HEALTHY,NONE,0,0
2021-09-04,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3853.19,80.74,0.0,0.0,80.74,0.0,3772.45,1433.52,2801.88,46.72,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,45.4,3.4,0,0,0.0,0,0,NORMAL,0.05,94.61,Saturday,9,2021,HEALTHY,NONE,0,0
2021-09-05,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3772.45,73.26,0.0,0.0,73.26,0.0,3699.19,1433.52,2801.88,50.5,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,1,1,60.1,18.1,0,0,0.0,0,0,NORMAL,1.98,93.03,Sunday,9,2021,HEALTHY,NONE,0,0
2021-09-06,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3699.19,88.53,0.0,0.0,88.53,0.0,3610.66,1433.52,2801.88,40.78,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,42.0,0.0,0,0,0.0,0,0,NORMAL,1.77,92.36,Monday,9,2021,HEALTHY,NONE,0,0
2021-09-07,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3610.66,88.84,0.0,0.0,88.84,0.0,3521.81,1433.52,2801.88,39.64,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,49.3,7.3,0,0,0.0,0,0,NORMAL,1.01,92.61,Tuesday,9,2021,HEALTHY,NONE,0,0
2021-09-08,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3521.81,87.3,0.0,0.0,87.3,0.0,3434.51,1433.52,2801.88,39.34,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,54.5,12.5,0,0,0.0,0,0,NORMAL,0.18,91.8,Wednesday,9,2021,HEALTHY,NONE,0,0
2021-09-09,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3434.51,88.9,0.0,0.0,88.9,0.0,3345.61,1433.52,2801.88,37.63,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,42.4,0.4,0,0,0.0,0,0,NORMAL,1.74,94.78,Thursday,9,2021,HEALTHY,NONE,0,0
2021-09-10,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3345.61,93.15,0.0,0.0,93.15,0.0,3252.46,1433.52,2801.88,34.92,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,48.0,6.0,0,0,0.0,0,0,NORMAL,1.43,94.7,Friday,9,2021,HEALTHY,NONE,0,0
2021-09-11,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3252.46,78.92,0.0,0.0,78.92,0.0,3173.54,1433.52,2801.88,40.21,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,41.4,0.0,0,0,0.0,0,0,NORMAL,0.24,93.69,Saturday,9,2021,HEALTHY,NONE,0,0
2021-09-12,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3173.54,80.69,0.0,0.0,80.69,0.0,3092.85,1433.52,2801.88,38.33,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,35.7,0.0,0,0,0.0,0,0,NORMAL,0.44,94.09,Sunday,9,2021,HEALTHY,NONE,0,0
2021-09-13,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3092.85,85.96,0.0,0.0,85.96,0.0,3006.89,1433.52,2801.88,34.98,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,42.2,0.2,0,0,0.0,0,0,NORMAL,0.3,91.75,Monday,9,2021,HEALTHY,NONE,0,0
2021-09-14,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3006.89,91.63,0.0,0.0,91.63,0.0,2915.26,1433.52,2801.88,31.82,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,55.0,13.0,0,0,0.0,0,0,NORMAL,0.82,93.72,Tuesday,9,2021,HEALTHY,NONE,0,0
2021-09-15,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,2915.26,87.9,0.0,0.0,87.9,0.0,2827.37,1433.52,2801.88,32.17,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,50.7,8.7,0,0,0.0,0,0,NORMAL,1.67,95.21,Wednesday,9,2021,HEALTHY,NONE,0,0
2021-09-16,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,2827.37,91.48,0.0,0.0,91.48,0.0,2735.88,1433.52,2801.88,29.91,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,52.6,10.6,0,1,2444.99,0,0,NORMAL,0.58,92.68,Thursday,9,2021,WATCH,CREATE_PIPELINE_BATCH,0,0
2021-09-17,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,2735.88,96.96,0.0,0.0,96.96,0.0,2638.93,1433.52,2801.88,27.22,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,50.7,8.7,0,0,0.0,0,0,NORMAL,2.1,93.99,Friday,9,2021,WATCH,NONE,0,0
2021-09-18,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,2638.93,81.72,2444.99,0.0,81.72,0.0,5002.19,1433.52,2801.88,61.21,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,50.3,8.3,0,0,0.0,0,0,NORMAL,2.28,91.16,Saturday,9,2021,HEALTHY,NONE,0,0
2021-09-19,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,5002.19,71.38,0.0,0.0,71.38,0.0,4930.81,1433.52,2801.88,69.08,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,1,1,46.6,4.6,0,0,0.0,0,0,NORMAL,1.55,93.45,Sunday,9,2021,HEALTHY,NONE,0,0
2021-09-20,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4930.81,86.2,0.0,0.0,86.2,0.0,4844.61,1433.52,2801.88,56.2,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,36.1,0.0,0,0,0.0,0,0,NORMAL,1.53,94.5,Monday,9,2021,HEALTHY,NONE,0,0
2021-09-21,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4844.61,87.1,0.0,0.0,87.1,0.0,4757.51,1433.52,2801.88,54.62,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,47.7,5.7,0,0,0.0,0,0,NORMAL,0.69,93.04,Tuesday,9,2021,HEALTHY,NONE,0,0
2021-09-22,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4757.51,91.82,0.0,0.0,91.82,0.0,4665.69,1433.52,2801.88,50.81,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,44.8,2.8,0,0,0.0,0,0,NORMAL,1.46,93.99,Wednesday,9,2021,HEALTHY,NONE,0,0
2021-09-23,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4665.69,87.69,0.0,0.0,87.69,0.0,4577.99,1433.52,2801.88,52.2,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,50.4,8.4,0,0,0.0,0,0,NORMAL,2.12,92.16,Thursday,9,2021,HEALTHY,NONE,0,0
2021-09-24,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4577.99,87.92,0.0,0.0,87.92,0.0,4490.07,1433.52,2801.88,51.07,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,48.9,6.9,0,0,0.0,0,0,NORMAL,3.55,94.64,Friday,9,2021,HEALTHY,NONE,0,0
2021-09-25,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4490.07,73.61,0.0,0.0,73.61,0.0,4416.46,1433.52,2801.88,60.0,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,1,1,44.4,2.4,0,0,0.0,0,0,NORMAL,1.34,94.98,Saturday,9,2021,HEALTHY,NONE,0,0
2021-09-26,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4416.46,70.27,0.0,0.0,70.27,0.0,4346.19,1433.52,2801.88,61.85,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,1,1,56.1,14.1,0,0,0.0,0,0,NORMAL,0.78,92.32,Sunday,9,2021,HEALTHY,NONE,0,0
2021-09-27,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4346.19,88.24,0.0,0.0,88.24,0.0,4257.95,1433.52,2801.88,48.25,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,51.7,9.7,0,0,0.0,0,0,NORMAL,1.41,93.55,Monday,9,2021,HEALTHY,NONE,0,0
2021-09-28,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4257.95,88.48,0.0,0.0,88.48,0.0,4169.47,1433.52,2801.88,47.12,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,59.3,17.3,0,0,0.0,0,0,NORMAL,0.02,91.81,Tuesday,9,2021,HEALTHY,NONE,0,0
2021-09-29,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4169.47,80.36,0.0,0.0,80.36,0.0,4089.1,1433.52,2801.88,50.88,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,47.1,5.1,0,0,0.0,0,0,NORMAL,3.3,93.07,Wednesday,9,2021,HEALTHY,NONE,0,0
2021-09-30,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,4089.1,93.6,0.0,0.0,93.6,0.0,3995.51,1433.52,2801.88,42.69,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,50.5,8.5,0,0,0.0,0,0,NORMAL,2.35,92.83,Thursday,9,2021,HEALTHY,NONE,0,0
2021-10-01,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3995.51,96.52,0.0,0.0,96.52,0.0,3898.99,1433.52,2801.88,40.4,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,48.0,6.0,0,0,0.0,0,0,NORMAL,3.55,92.52,Friday,10,2021,HEALTHY,NONE,0,0
2021-10-02,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3898.99,83.96,0.0,0.0,83.96,0.0,3815.03,1433.52,2801.88,45.44,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,42.8,0.8,0,0,0.0,0,0,NORMAL,0.7,91.47,Saturday,10,2021,HEALTHY,NONE,0,0
2021-10-03,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3815.03,78.56,0.0,0.0,78.56,0.0,3736.47,1433.52,2801.88,47.56,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,42.4,0.4,0,0,0.0,0,0,NORMAL,0.5,92.88,Sunday,10,2021,HEALTHY,NONE,0,0
2021-10-04,SIMULATED_HISTORY,AUTONOMOUS,Kisumu,JET_A1,6516,3736.47,83.15,0.0,0.0,83.15,0.0,3653.32,1433.52,2801.88,43.94,Line 6 (Sinendet-Kisumu),290,1,1,5,4000.0,2,2,41.3,0.0,0,0,0.0,0,0,NORMAL,1.15,90.83,Monday,10,2021,HEALTHY,NONE,0,0
