batch_id,policy,trigger_date,origin,destination,product,pipeline_line,flow_limit_m3_hr,scheduled_volume_m3,scheduled_arrival_date,actual_arrival_date,delay_days,delivered_volume_m3,reason,automated_trigger,status
AUT-B-001853,AUTONOMOUS,2024-07-10,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-07-11,2024-07-11,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001854,AUTONOMOUS,2024-07-16,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-07-17,2024-07-17,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001855,AUTONOMOUS,2024-07-21,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-07-22,2024-07-22,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001856,AUTONOMOUS,2024-07-27,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-07-28,2024-07-28,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001857,AUTONOMOUS,2024-08-02,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-08-03,2024-08-03,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001858,AUTONOMOUS,2024-08-08,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-08-09,2024-08-09,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001859,AUTONOMOUS,2024-08-14,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-08-15,2024-08-15,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001860,AUTONOMOUS,2024-08-20,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-08-21,2024-08-23,2,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001861,AUTONOMOUS,2024-08-26,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-08-27,2024-08-27,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001862,AUTONOMOUS,2024-08-31,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-09-01,2024-09-01,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001863,AUTONOMOUS,2024-09-06,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-09-07,2024-09-07,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001864,AUTONOMOUS,2024-09-12,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-09-13,2024-09-13,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001865,AUTONOMOUS,2024-09-18,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-09-19,2024-09-19,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001866,AUTONOMOUS,2024-09-24,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-09-25,2024-09-25,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001867,AUTONOMOUS,2024-09-30,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-10-01,2024-10-01,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001868,AUTONOMOUS,2024-10-06,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-10-07,2024-10-07,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001869,AUTONOMOUS,2024-10-11,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-10-12,2024-10-12,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001870,AUTONOMOUS,2024-10-16,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-10-17,2024-10-17,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001871,AUTONOMOUS,2024-10-21,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-10-22,2024-10-22,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001872,AUTONOMOUS,2024-10-26,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-10-27,2024-10-27,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001873,AUTONOMOUS,2024-11-01,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-11-02,2024-11-02,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001874,AUTONOMOUS,2024-11-07,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-11-08,2024-11-08,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001875,AUTONOMOUS,2024-11-13,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-11-14,2024-11-14,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001876,AUTONOMOUS,2024-11-19,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-11-20,2024-11-20,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001877,AUTONOMOUS,2024-11-25,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-11-26,2024-11-26,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001878,AUTONOMOUS,2024-12-01,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-12-02,2024-12-02,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001879,AUTONOMOUS,2024-12-07,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-12-08,2024-12-09,1,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001880,AUTONOMOUS,2024-12-13,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-12-14,2024-12-14,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001881,AUTONOMOUS,2024-12-18,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-12-19,2024-12-19,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001882,AUTONOMOUS,2024-12-24,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-12-25,2024-12-25,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001883,AUTONOMOUS,2024-12-30,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2024-12-31,2025-01-01,1,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001884,AUTONOMOUS,2025-01-04,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-01-05,2025-01-07,2,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001885,AUTONOMOUS,2025-01-10,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-01-11,2025-01-11,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001886,AUTONOMOUS,2025-01-15,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-01-16,2025-01-16,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001887,AUTONOMOUS,2025-01-20,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-01-21,2025-01-21,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001888,AUTONOMOUS,2025-01-26,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-01-27,2025-01-28,1,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001889,AUTONOMOUS,2025-01-31,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-02-01,2025-02-01,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001890,AUTONOMOUS,2025-02-06,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-02-07,2025-02-07,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001891,AUTONOMOUS,2025-02-12,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-02-13,2025-02-13,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001892,AUTONOMOUS,2025-02-18,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-02-19,2025-02-20,1,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001893,AUTONOMOUS,2025-02-23,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-02-24,2025-02-24,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001894,AUTONOMOUS,2025-03-01,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-03-02,2025-03-02,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001895,AUTONOMOUS,2025-03-06,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-03-07,2025-03-07,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001896,AUTONOMOUS,2025-03-12,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-03-13,2025-03-13,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001897,AUTONOMOUS,2025-03-18,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-03-19,2025-03-19,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001898,AUTONOMOUS,2025-03-23,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-03-24,2025-03-25,1,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001899,AUTONOMOUS,2025-03-28,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-03-29,2025-03-29,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001900,AUTONOMOUS,2025-04-03,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-04-04,2025-04-04,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001901,AUTONOMOUS,2025-04-08,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-04-09,2025-04-09,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001902,AUTONOMOUS,2025-04-14,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-04-15,2025-04-16,1,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001903,AUTONOMOUS,2025-04-19,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-04-20,2025-04-20,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001904,AUTONOMOUS,2025-04-24,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-04-25,2025-04-25,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001905,AUTONOMOUS,2025-04-30,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-05-01,2025-05-01,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001906,AUTONOMOUS,2025-05-05,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-05-06,2025-05-06,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001907,AUTONOMOUS,2025-05-10,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-05-11,2025-05-11,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001908,AUTONOMOUS,2025-05-15,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-05-16,2025-05-16,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001909,AUTONOMOUS,2025-05-21,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-05-22,2025-05-22,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001910,AUTONOMOUS,2025-05-26,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-05-27,2025-05-27,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001911,AUTONOMOUS,2025-05-31,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-06-01,2025-06-01,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001912,AUTONOMOUS,2025-06-06,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-06-07,2025-06-07,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001913,AUTONOMOUS,2025-06-12,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-06-13,2025-06-13,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001914,AUTONOMOUS,2025-06-17,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-06-18,2025-06-18,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001915,AUTONOMOUS,2025-06-23,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-06-24,2025-06-24,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001916,AUTONOMOUS,2025-06-29,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-06-30,2025-06-30,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001917,AUTONOMOUS,2025-07-04,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-07-05,2025-07-05,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001918,AUTONOMOUS,2025-07-10,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-07-11,2025-07-11,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001919,AUTONOMOUS,2025-07-15,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-07-16,2025-07-16,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001920,AUTONOMOUS,2025-07-21,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-07-22,2025-07-22,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001921,AUTONOMOUS,2025-07-26,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-07-27,2025-07-27,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001922,AUTONOMOUS,2025-08-01,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-08-02,2025-08-03,1,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001923,AUTONOMOUS,2025-08-06,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-08-07,2025-08-07,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001924,AUTONOMOUS,2025-08-12,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-08-13,2025-08-13,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001925,AUTONOMOUS,2025-08-18,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-08-19,2025-08-19,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001926,AUTONOMOUS,2025-08-23,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-08-24,2025-08-24,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001927,AUTONOMOUS,2025-08-28,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-08-29,2025-08-29,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001928,AUTONOMOUS,2025-09-03,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-09-04,2025-09-04,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001929,AUTONOMOUS,2025-09-08,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-09-09,2025-09-09,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001930,AUTONOMOUS,2025-09-14,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-09-15,2025-09-15,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001931,AUTONOMOUS,2025-09-19,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-09-20,2025-09-20,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001932,AUTONOMOUS,2025-09-25,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-09-26,2025-09-26,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001933,AUTONOMOUS,2025-10-01,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-10-02,2025-10-02,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001934,AUTONOMOUS,2025-10-06,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-10-07,2025-10-07,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001935,AUTONOMOUS,2025-10-11,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-10-12,2025-10-12,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001936,AUTONOMOUS,2025-10-16,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-10-17,2025-10-17,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001937,AUTONOMOUS,2025-10-21,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-10-22,2025-10-22,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001938,AUTONOMOUS,2025-10-26,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-10-27,2025-10-27,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001939,AUTONOMOUS,2025-10-31,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-11-01,2025-11-01,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001940,AUTONOMOUS,2025-11-06,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-11-07,2025-11-07,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001941,AUTONOMOUS,2025-11-11,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-11-12,2025-11-14,2,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001942,AUTONOMOUS,2025-11-17,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-11-18,2025-11-18,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001943,AUTONOMOUS,2025-11-23,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-11-24,2025-11-24,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001944,AUTONOMOUS,2025-11-29,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-11-30,2025-11-30,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001945,AUTONOMOUS,2025-12-04,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-12-05,2025-12-05,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001946,AUTONOMOUS,2025-12-09,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-12-10,2025-12-10,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001947,AUTONOMOUS,2025-12-15,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-12-16,2025-12-16,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001948,AUTONOMOUS,2025-12-20,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-12-21,2025-12-21,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001949,AUTONOMOUS,2025-12-25,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-12-26,2025-12-26,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001950,AUTONOMOUS,2025-12-31,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-01-01,2026-01-01,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001951,AUTONOMOUS,2026-01-05,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-01-06,2026-01-06,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001952,AUTONOMOUS,2026-01-09,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-01-10,2026-01-10,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001953,AUTONOMOUS,2026-01-14,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-01-15,2026-01-15,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001954,AUTONOMOUS,2026-01-19,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-01-20,2026-01-20,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001955,AUTONOMOUS,2026-01-24,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-01-25,2026-01-25,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001956,AUTONOMOUS,2026-01-29,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-01-30,2026-01-30,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001957,AUTONOMOUS,2026-02-03,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-02-04,2026-02-04,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001958,AUTONOMOUS,2026-02-09,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-02-10,2026-02-10,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001959,AUTONOMOUS,2026-02-15,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-02-16,2026-02-17,1,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001960,AUTONOMOUS,2026-02-20,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-02-21,2026-02-21,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001961,AUTONOMOUS,2026-02-25,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-02-26,2026-02-26,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001962,AUTONOMOUS,2026-03-02,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-03-03,2026-03-03,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001963,AUTONOMOUS,2026-03-08,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-03-09,2026-03-09,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001964,AUTONOMOUS,2026-03-13,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-03-14,2026-03-14,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001965,AUTONOMOUS,2026-03-18,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-03-19,2026-03-19,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001966,AUTONOMOUS,2026-03-24,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-03-25,2026-03-25,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001967,AUTONOMOUS,2026-03-29,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-03-30,2026-03-30,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001968,AUTONOMOUS,2026-04-03,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-04-04,2026-04-04,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-001969,AUTONOMOUS,2026-04-08,Mombasa/Kipevu,Nairobi,AGO,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-04-09,2026-04-09,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
