date,record_status,depot,product,trucks_requested,trucks_loaded,avg_truck_turnaround_min,queue_time_min,delayed_trucks,dispatch_m3,loading_bays_available,loading_capacity_m3,event_label
2022-05-25,SIMULATED_HISTORY,Kisumu,PMS,20,20,50.5,8.5,0,727.17,5,4000.0,NORMAL
2022-05-26,SIMULATED_HISTORY,Kisumu,PMS,20,20,64.8,22.8,1,699.91,5,4000.0,NORMAL
2022-05-27,SIMULATED_HISTORY,Kisumu,PMS,20,20,62.5,20.5,1,721.11,5,4000.0,NORMAL
2022-05-28,SIMULATED_HISTORY,Kisumu,PMS,17,17,52.6,10.6,0,593.89,5,4000.0,NORMAL
2022-05-29,SIMULATED_HISTORY,Kisumu,PMS,16,16,58.2,16.2,0,573.5,5,4000.0,PLANNED_PIPELINE_MAINTENANCE
2022-05-30,SIMULATED_HISTORY,Kisumu,PMS,22,22,42.0,0.0,0,767.75,5,4000.0,NORMAL
2022-05-31,SIMULATED_HISTORY,Kisumu,PMS,19,19,47.6,5.6,0,676.07,5,4000.0,NORMAL
2022-06-01,SIMULATED_HISTORY,Kisumu,PMS,21,21,49.6,7.6,0,743.17,5,4000.0,NORMAL
2022-06-02,SIMULATED_HISTORY,Kisumu,PMS,21,21,60.0,18.0,0,739.11,5,4000.0,NORMAL
2022-06-03,SIMULATED_HISTORY,Kisumu,PMS,19,19,47.9,5.9,0,687.82,5,4000.0,NORMAL
2022-06-04,SIMULATED_HISTORY,Kisumu,PMS,16,16,47.5,5.5,0,556.31,5,4000.0,NORMAL
2022-06-05,SIMULATED_HISTORY,Kisumu,PMS,16,16,48.8,6.8,0,561.15,5,4000.0,NORMAL
2022-06-06,SIMULATED_HISTORY,Kisumu,PMS,17,17,58.3,16.3,0,608.37,5,4000.0,NORMAL
2022-06-07,SIMULATED_HISTORY,Kisumu,PMS,17,17,44.5,2.5,0,609.92,5,4000.0,NORMAL
2022-06-08,SIMULATED_HISTORY,Kisumu,PMS,20,20,49.5,7.5,0,691.07,5,4000.0,NORMAL
2022-06-09,SIMULATED_HISTORY,Kisumu,PMS,20,20,52.4,10.4,0,708.04,5,4000.0,NORMAL
2022-06-10,SIMULATED_HISTORY,Kisumu,PMS,21,21,53.7,11.7,0,740.72,5,4000.0,NORMAL
2022-06-11,SIMULATED_HISTORY,Kisumu,PMS,18,18,60.3,18.3,0,637.72,5,4000.0,NORMAL
2022-06-12,SIMULATED_HISTORY,Kisumu,PMS,17,17,59.2,17.2,0,586.69,5,4000.0,NORMAL
2022-06-13,SIMULATED_HISTORY,Kisumu,PMS,19,19,56.1,14.1,0,668.47,5,4000.0,NORMAL
2022-06-14,SIMULATED_HISTORY,Kisumu,PMS,19,19,57.3,15.3,0,658.46,5,4000.0,NORMAL
2022-06-15,SIMULATED_HISTORY,Kisumu,PMS,18,18,66.4,24.4,1,651.21,5,4000.0,NORMAL
2022-06-16,SIMULATED_HISTORY,Kisumu,PMS,19,19,51.9,9.9,0,683.86,5,4000.0,NORMAL
2022-06-17,SIMULATED_HISTORY,Kisumu,PMS,20,20,47.6,5.6,0,720.69,5,4000.0,NORMAL
2022-06-18,SIMULATED_HISTORY,Kisumu,PMS,16,16,63.1,21.1,1,545.83,5,4000.0,NORMAL
2022-06-19,SIMULATED_HISTORY,Kisumu,PMS,15,15,58.5,16.5,0,537.14,5,4000.0,NORMAL
2022-06-20,SIMULATED_HISTORY,Kisumu,PMS,17,17,44.2,2.2,0,613.39,5,4000.0,PLANNED_PIPELINE_MAINTENANCE
2022-06-21,SIMULATED_HISTORY,Kisumu,PMS,18,18,60.0,18.0,0,642.71,5,4000.0,PLANNED_PIPELINE_MAINTENANCE
2022-06-22,SIMULATED_HISTORY,Kisumu,PMS,21,21,59.1,17.1,0,731.43,5,4000.0,NORMAL
2022-06-23,SIMULATED_HISTORY,Kisumu,PMS,18,18,59.5,17.5,0,654.0,5,4000.0,NORMAL
2022-06-24,SIMULATED_HISTORY,Kisumu,PMS,20,20,37.1,0.0,0,718.8,5,4000.0,NORMAL
2022-06-25,SIMULATED_HISTORY,Kisumu,PMS,17,17,57.5,15.5,0,596.19,5,4000.0,NORMAL
2022-06-26,SIMULATED_HISTORY,Kisumu,PMS,19,19,59.3,17.3,0,660.45,5,4000.0,NORMAL
2022-06-27,SIMULATED_HISTORY,Kisumu,PMS,19,19,57.5,15.5,0,669.22,5,4000.0,NORMAL
2022-06-28,SIMULATED_HISTORY,Kisumu,PMS,19,19,44.9,2.9,0,667.71,5,4000.0,NORMAL
2022-06-29,SIMULATED_HISTORY,Kisumu,PMS,19,19,52.0,10.0,0,662.45,5,4000.0,NORMAL
2022-06-30,SIMULATED_HISTORY,Kisumu,PMS,19,19,47.9,5.9,0,684.35,5,4000.0,DATA_LATENCY_INCIDENT
2022-07-01,SIMULATED_HISTORY,Kisumu,PMS,21,21,64.5,22.5,1,757.02,5,4000.0,NORMAL
2022-07-02,SIMULATED_HISTORY,Kisumu,PMS,19,19,63.5,21.5,1,664.14,5,4000.0,NORMAL
2022-07-03,SIMULATED_HISTORY,Kisumu,PMS,16,16,41.1,0.0,0,548.14,5,4000.0,NORMAL
2022-07-04,SIMULATED_HISTORY,Kisumu,PMS,19,19,56.9,14.9,0,685.81,5,4000.0,NORMAL
2022-07-05,SIMULATED_HISTORY,Kisumu,PMS,18,18,61.5,19.5,1,647.98,5,4000.0,NORMAL
2022-07-06,SIMULATED_HISTORY,Kisumu,PMS,20,20,53.9,11.9,0,692.04,5,4000.0,NORMAL
2022-07-07,SIMULATED_HISTORY,Kisumu,PMS,19,19,36.8,0.0,0,688.95,5,4000.0,NORMAL
2022-07-08,SIMULATED_HISTORY,Kisumu,PMS,22,22,62.3,20.3,1,787.43,5,4000.0,NORMAL
2022-07-09,SIMULATED_HISTORY,Kisumu,PMS,17,17,54.3,12.3,0,615.01,5,4000.0,NORMAL
2022-07-10,SIMULATED_HISTORY,Kisumu,PMS,16,16,49.5,7.5,0,551.76,5,4000.0,NORMAL
2022-07-11,SIMULATED_HISTORY,Kisumu,PMS,19,19,59.1,17.1,0,684.85,5,4000.0,NORMAL
2022-07-12,SIMULATED_HISTORY,Kisumu,PMS,20,20,52.2,10.2,0,697.34,5,4000.0,NORMAL
2022-07-13,SIMULATED_HISTORY,Kisumu,PMS,19,19,42.8,0.8,0,667.62,5,4000.0,NORMAL
2022-07-14,SIMULATED_HISTORY,Kisumu,PMS,20,20,51.3,9.3,0,691.77,5,4000.0,NORMAL
2022-07-15,SIMULATED_HISTORY,Kisumu,PMS,20,20,43.4,1.4,0,716.51,5,4000.0,NORMAL
2022-07-16,SIMULATED_HISTORY,Kisumu,PMS,19,19,45.5,3.5,0,664.76,5,4000.0,NORMAL
2022-07-17,SIMULATED_HISTORY,Kisumu,PMS,17,17,45.6,3.6,0,588.11,5,4000.0,NORMAL
2022-07-18,SIMULATED_HISTORY,Kisumu,PMS,21,21,44.2,2.2,0,746.64,5,4000.0,NORMAL
2022-07-19,SIMULATED_HISTORY,Kisumu,PMS,21,21,65.1,23.1,1,733.26,5,4000.0,NORMAL
2022-07-20,SIMULATED_HISTORY,Kisumu,PMS,20,20,49.1,7.1,0,703.5,5,4000.0,NORMAL
2022-07-21,SIMULATED_HISTORY,Kisumu,PMS,20,20,58.6,16.6,0,726.61,5,4000.0,NORMAL
2022-07-22,SIMULATED_HISTORY,Kisumu,PMS,21,21,50.0,8.0,0,728.9,5,4000.0,NORMAL
2022-07-23,SIMULATED_HISTORY,Kisumu,PMS,17,17,42.8,0.8,0,609.02,5,4000.0,NORMAL
2022-07-24,SIMULATED_HISTORY,Kisumu,PMS,16,16,44.0,2.0,0,557.09,5,4000.0,NORMAL
2022-07-25,SIMULATED_HISTORY,Kisumu,PMS,20,20,89.0,47.0,3,710.88,4,3200.0,LOADING_BAY_OUTAGE
2022-07-26,SIMULATED_HISTORY,Kisumu,PMS,19,19,48.9,6.9,0,683.54,5,4000.0,NORMAL
2022-07-27,SIMULATED_HISTORY,Kisumu,PMS,19,19,52.5,10.5,0,666.74,5,4000.0,NORMAL
2022-07-28,SIMULATED_HISTORY,Kisumu,PMS,21,21,53.0,11.0,0,761.65,5,4000.0,NORMAL
2022-07-29,SIMULATED_HISTORY,Kisumu,PMS,20,20,55.9,13.9,0,711.16,5,4000.0,NORMAL
2022-07-30,SIMULATED_HISTORY,Kisumu,PMS,19,19,56.5,14.5,0,675.86,5,4000.0,NORMAL
2022-07-31,SIMULATED_HISTORY,Kisumu,PMS,16,16,93.9,51.9,3,552.52,4,3200.0,LOADING_BAY_OUTAGE
2022-08-01,SIMULATED_HISTORY,Kisumu,PMS,18,18,52.4,10.4,0,654.35,5,4000.0,NORMAL
2022-08-02,SIMULATED_HISTORY,Kisumu,PMS,20,20,48.9,6.9,0,696.12,5,4000.0,NORMAL
2022-08-03,SIMULATED_HISTORY,Kisumu,PMS,21,21,53.9,11.9,0,729.05,5,4000.0,NORMAL
2022-08-04,SIMULATED_HISTORY,Kisumu,PMS,17,17,41.0,0.0,0,611.96,5,4000.0,NORMAL
2022-08-05,SIMULATED_HISTORY,Kisumu,PMS,22,22,61.9,19.9,1,788.31,5,4000.0,NORMAL
2022-08-06,SIMULATED_HISTORY,Kisumu,PMS,19,19,57.5,15.5,0,661.17,5,4000.0,NORMAL
2022-08-07,SIMULATED_HISTORY,Kisumu,PMS,14,14,56.3,14.3,0,488.13,5,4000.0,NORMAL
2022-08-08,SIMULATED_HISTORY,Kisumu,PMS,19,19,60.9,18.9,1,674.98,5,4000.0,NORMAL
2022-08-09,SIMULATED_HISTORY,Kisumu,PMS,20,20,46.5,4.5,0,725.88,5,4000.0,NORMAL
2022-08-10,SIMULATED_HISTORY,Kisumu,PMS,20,20,54.5,12.5,0,698.93,5,4000.0,NORMAL
2022-08-11,SIMULATED_HISTORY,Kisumu,PMS,18,18,104.1,62.1,4,649.61,4,3200.0,LOADING_BAY_OUTAGE
2022-08-12,SIMULATED_HISTORY,Kisumu,PMS,22,22,53.0,11.0,0,767.76,5,4000.0,NORMAL
2022-08-13,SIMULATED_HISTORY,Kisumu,PMS,18,18,58.2,16.2,0,637.8,5,4000.0,DATA_LATENCY_INCIDENT
2022-08-14,SIMULATED_HISTORY,Kisumu,PMS,16,16,42.9,0.9,0,575.86,5,4000.0,NORMAL
2022-08-15,SIMULATED_HISTORY,Kisumu,PMS,18,18,45.6,3.6,0,652.94,5,4000.0,NORMAL
2022-08-16,SIMULATED_HISTORY,Kisumu,PMS,18,18,48.5,6.5,0,650.56,5,4000.0,NORMAL
2022-08-17,SIMULATED_HISTORY,Kisumu,PMS,19,19,48.7,6.7,0,676.67,5,4000.0,NORMAL
2022-08-18,SIMULATED_HISTORY,Kisumu,PMS,21,21,38.8,0.0,0,759.66,5,4000.0,NORMAL
2022-08-19,SIMULATED_HISTORY,Kisumu,PMS,23,23,64.1,22.1,1,819.19,5,4000.0,NORMAL
2022-08-20,SIMULATED_HISTORY,Kisumu,PMS,17,17,49.6,7.6,0,596.13,5,4000.0,NORMAL
2022-08-21,SIMULATED_HISTORY,Kisumu,PMS,17,17,41.6,0.0,0,599.73,5,4000.0,NORMAL
2022-08-22,SIMULATED_HISTORY,Kisumu,PMS,21,21,44.0,2.0,0,748.36,5,4000.0,NORMAL
2022-08-23,SIMULATED_HISTORY,Kisumu,PMS,20,20,44.4,2.4,0,717.47,5,4000.0,NORMAL
2022-08-24,SIMULATED_HISTORY,Kisumu,PMS,21,21,44.3,2.3,0,728.8,5,4000.0,NORMAL
2022-08-25,SIMULATED_HISTORY,Kisumu,PMS,21,21,49.2,7.2,0,762.69,5,4000.0,NORMAL
2022-08-26,SIMULATED_HISTORY,Kisumu,PMS,22,22,57.0,15.0,0,772.47,5,4000.0,NORMAL
2022-08-27,SIMULATED_HISTORY,Kisumu,PMS,20,20,62.7,20.7,1,708.4,5,4000.0,NORMAL
2022-08-28,SIMULATED_HISTORY,Kisumu,PMS,15,15,48.0,6.0,0,525.62,5,4000.0,NORMAL
2022-08-29,SIMULATED_HISTORY,Kisumu,PMS,20,20,64.5,22.5,1,716.51,5,4000.0,NORMAL
2022-08-30,SIMULATED_HISTORY,Kisumu,PMS,19,19,54.9,12.9,0,661.31,5,4000.0,NORMAL
2022-08-31,SIMULATED_HISTORY,Kisumu,PMS,20,20,54.9,12.9,0,715.25,5,4000.0,NORMAL
2022-09-01,SIMULATED_HISTORY,Kisumu,PMS,20,20,51.2,9.2,0,711.31,5,4000.0,NORMAL
2022-09-02,SIMULATED_HISTORY,Kisumu,PMS,21,21,41.9,0.0,0,736.59,5,4000.0,NORMAL
2022-09-03,SIMULATED_HISTORY,Kisumu,PMS,19,19,54.7,12.7,0,661.59,5,4000.0,NORMAL
2022-09-04,SIMULATED_HISTORY,Kisumu,PMS,15,15,57.1,15.1,0,539.38,5,4000.0,NORMAL
2022-09-05,SIMULATED_HISTORY,Kisumu,PMS,19,19,54.0,12.0,0,669.39,5,4000.0,NORMAL
2022-09-06,SIMULATED_HISTORY,Kisumu,PMS,18,18,62.0,20.0,1,654.19,5,4000.0,NORMAL
2022-09-07,SIMULATED_HISTORY,Kisumu,PMS,21,21,37.0,0.0,0,734.12,5,4000.0,NORMAL
2022-09-08,SIMULATED_HISTORY,Kisumu,PMS,19,19,56.2,14.2,0,663.37,5,4000.0,UNPLANNED_PUMP_FAILURE
2022-09-09,SIMULATED_HISTORY,Kisumu,PMS,19,19,50.7,8.7,0,675.79,5,4000.0,NORMAL
2022-09-10,SIMULATED_HISTORY,Kisumu,PMS,17,17,35.0,0.0,0,587.33,5,4000.0,NORMAL
2022-09-11,SIMULATED_HISTORY,Kisumu,PMS,15,15,59.1,17.1,0,541.19,5,4000.0,NORMAL
2022-09-12,SIMULATED_HISTORY,Kisumu,PMS,20,20,58.0,16.0,0,699.25,5,4000.0,NORMAL
2022-09-13,SIMULATED_HISTORY,Kisumu,PMS,22,22,49.2,7.2,0,763.81,5,4000.0,NORMAL
2022-09-14,SIMULATED_HISTORY,Kisumu,PMS,19,19,58.0,16.0,0,678.98,5,4000.0,NORMAL
2022-09-15,SIMULATED_HISTORY,Kisumu,PMS,19,19,54.2,12.2,0,674.46,5,4000.0,NORMAL
2022-09-16,SIMULATED_HISTORY,Kisumu,PMS,20,20,58.5,16.5,0,699.16,5,4000.0,NORMAL
2022-09-17,SIMULATED_HISTORY,Kisumu,PMS,18,18,60.9,18.9,0,634.53,5,4000.0,NORMAL
2022-09-18,SIMULATED_HISTORY,Kisumu,PMS,15,15,45.7,3.7,0,535.35,5,4000.0,NORMAL
2022-09-19,SIMULATED_HISTORY,Kisumu,PMS,20,20,50.8,8.8,0,699.73,5,4000.0,NORMAL
2022-09-20,SIMULATED_HISTORY,Kisumu,PMS,20,20,50.0,8.0,0,702.45,5,4000.0,UNPLANNED_PUMP_FAILURE
2022-09-21,SIMULATED_HISTORY,Kisumu,PMS,18,18,51.4,9.4,0,650.18,5,4000.0,NORMAL
2022-09-22,SIMULATED_HISTORY,Kisumu,PMS,19,19,51.1,9.1,0,685.49,5,4000.0,NORMAL
2022-09-23,SIMULATED_HISTORY,Kisumu,PMS,21,21,51.2,9.2,0,747.23,5,4000.0,NORMAL
2022-09-24,SIMULATED_HISTORY,Kisumu,PMS,17,17,57.9,15.9,0,590.51,5,4000.0,NORMAL
2022-09-25,SIMULATED_HISTORY,Kisumu,PMS,15,15,52.3,10.3,0,544.24,5,4000.0,NORMAL
2022-09-26,SIMULATED_HISTORY,Kisumu,PMS,18,18,55.6,13.6,0,625.78,5,4000.0,NORMAL
2022-09-27,SIMULATED_HISTORY,Kisumu,PMS,20,20,50.5,8.5,0,710.26,5,4000.0,NORMAL
2022-09-28,SIMULATED_HISTORY,Kisumu,PMS,20,20,53.1,11.1,0,692.89,5,4000.0,NORMAL
2022-09-29,SIMULATED_HISTORY,Kisumu,PMS,22,22,53.4,11.4,0,763.82,5,4000.0,NORMAL
2022-09-30,SIMULATED_HISTORY,Kisumu,PMS,20,20,59.6,17.6,0,713.17,5,4000.0,NORMAL
2022-10-01,SIMULATED_HISTORY,Kisumu,PMS,18,18,51.2,9.2,0,642.65,5,4000.0,NORMAL
2022-10-02,SIMULATED_HISTORY,Kisumu,PMS,19,19,47.5,5.5,0,658.41,5,4000.0,NORMAL
2022-10-03,SIMULATED_HISTORY,Kisumu,PMS,20,20,49.0,7.0,0,696.37,5,4000.0,NORMAL
2022-10-04,SIMULATED_HISTORY,Kisumu,PMS,19,19,49.2,7.2,0,677.76,5,4000.0,NORMAL
2022-10-05,SIMULATED_HISTORY,Kisumu,PMS,20,20,54.0,12.0,0,705.82,5,4000.0,NORMAL
2022-10-06,SIMULATED_HISTORY,Kisumu,PMS,21,21,51.1,9.1,0,761.83,5,4000.0,NORMAL
2022-10-07,SIMULATED_HISTORY,Kisumu,PMS,24,24,41.8,0.0,0,846.92,5,4000.0,NORMAL
2022-10-08,SIMULATED_HISTORY,Kisumu,PMS,20,20,58.4,16.4,0,693.78,5,4000.0,NORMAL
2022-10-09,SIMULATED_HISTORY,Kisumu,PMS,18,18,49.7,7.7,0,622.42,5,4000.0,NORMAL
2022-10-10,SIMULATED_HISTORY,Kisumu,PMS,21,21,52.9,10.9,0,744.19,5,4000.0,NORMAL
2022-10-11,SIMULATED_HISTORY,Kisumu,PMS,19,19,49.4,7.4,0,680.13,5,4000.0,NORMAL
2022-10-12,SIMULATED_HISTORY,Kisumu,PMS,20,20,60.9,18.9,1,706.1,5,4000.0,NORMAL
2022-10-13,SIMULATED_HISTORY,Kisumu,PMS,19,19,47.4,5.4,0,670.76,5,4000.0,NORMAL
2022-10-14,SIMULATED_HISTORY,Kisumu,PMS,20,20,59.7,17.7,0,693.12,5,4000.0,NORMAL
2022-10-15,SIMULATED_HISTORY,Kisumu,PMS,18,18,54.4,12.4,0,644.34,5,4000.0,NORMAL
2022-10-16,SIMULATED_HISTORY,Kisumu,PMS,15,15,53.0,11.0,0,520.99,5,4000.0,NORMAL
2022-10-17,SIMULATED_HISTORY,Kisumu,PMS,18,18,47.1,5.1,0,652.88,5,4000.0,NORMAL
2022-10-18,SIMULATED_HISTORY,Kisumu,PMS,20,20,55.7,13.7,0,716.55,5,4000.0,NORMAL
2022-10-19,SIMULATED_HISTORY,Kisumu,PMS,21,21,50.8,8.8,0,751.5,5,4000.0,NORMAL
2022-10-20,SIMULATED_HISTORY,Kisumu,PMS,22,22,52.2,10.2,0,791.08,5,4000.0,NORMAL
2022-10-21,SIMULATED_HISTORY,Kisumu,PMS,21,21,49.8,7.8,0,750.51,5,4000.0,NORMAL
2022-10-22,SIMULATED_HISTORY,Kisumu,PMS,18,18,47.8,5.8,0,625.27,5,4000.0,NORMAL
2022-10-23,SIMULATED_HISTORY,Kisumu,PMS,17,17,49.1,7.1,0,593.24,5,4000.0,NORMAL
2022-10-24,SIMULATED_HISTORY,Kisumu,PMS,18,18,46.4,4.4,0,650.94,5,4000.0,NORMAL
2022-10-25,SIMULATED_HISTORY,Kisumu,PMS,18,18,46.7,4.7,0,644.43,5,4000.0,NORMAL
2022-10-26,SIMULATED_HISTORY,Kisumu,PMS,19,19,43.3,1.3,0,655.23,5,4000.0,NORMAL
2022-10-27,SIMULATED_HISTORY,Kisumu,PMS,20,20,47.7,5.7,0,712.75,5,4000.0,NORMAL
2022-10-28,SIMULATED_HISTORY,Kisumu,PMS,20,20,55.0,13.0,0,718.45,5,4000.0,NORMAL
2022-10-29,SIMULATED_HISTORY,Kisumu,PMS,18,18,52.3,10.3,0,652.76,5,4000.0,NORMAL
2022-10-30,SIMULATED_HISTORY,Kisumu,PMS,17,17,55.4,13.4,0,587.84,5,4000.0,NORMAL
2022-10-31,SIMULATED_HISTORY,Kisumu,PMS,20,20,57.1,15.1,0,696.0,5,4000.0,NORMAL
2022-11-01,SIMULATED_HISTORY,Kisumu,PMS,20,20,49.1,7.1,0,692.36,5,4000.0,NORMAL
2022-11-02,SIMULATED_HISTORY,Kisumu,PMS,17,17,39.6,0.0,0,609.42,5,4000.0,NORMAL
2022-11-03,SIMULATED_HISTORY,Kisumu,PMS,18,18,54.5,12.5,0,642.52,5,4000.0,NORMAL
2022-11-04,SIMULATED_HISTORY,Kisumu,PMS,18,18,40.3,0.0,0,652.79,5,4000.0,NORMAL
2022-11-05,SIMULATED_HISTORY,Kisumu,PMS,16,16,44.0,2.0,0,570.05,5,4000.0,NORMAL
2022-11-06,SIMULATED_HISTORY,Kisumu,PMS,16,16,41.1,0.0,0,555.66,5,4000.0,NORMAL
2022-11-07,SIMULATED_HISTORY,Kisumu,PMS,20,20,45.9,3.9,0,697.67,5,4000.0,NORMAL
2022-11-08,SIMULATED_HISTORY,Kisumu,PMS,18,18,42.2,0.2,0,643.77,5,4000.0,NORMAL
2022-11-09,SIMULATED_HISTORY,Kisumu,PMS,20,20,53.9,11.9,0,714.87,5,4000.0,NORMAL
2022-11-10,SIMULATED_HISTORY,Kisumu,PMS,20,20,45.7,3.7,0,709.8,5,4000.0,NORMAL
2022-11-11,SIMULATED_HISTORY,Kisumu,PMS,20,20,60.1,18.1,0,704.48,5,4000.0,NORMAL
2022-11-12,SIMULATED_HISTORY,Kisumu,PMS,17,17,63.3,21.3,1,599.62,5,4000.0,NORMAL
2022-11-13,SIMULATED_HISTORY,Kisumu,PMS,15,15,48.9,6.9,0,543.93,5,4000.0,NORMAL
2022-11-14,SIMULATED_HISTORY,Kisumu,PMS,20,20,54.4,12.4,0,697.29,5,4000.0,NORMAL
2022-11-15,SIMULATED_HISTORY,Kisumu,PMS,18,18,55.6,13.6,0,628.74,5,4000.0,NORMAL
2022-11-16,SIMULATED_HISTORY,Kisumu,PMS,19,19,42.7,0.7,0,660.33,5,4000.0,NORMAL
2022-11-17,SIMULATED_HISTORY,Kisumu,PMS,18,18,54.5,12.5,0,652.1,5,4000.0,NORMAL
2022-11-18,SIMULATED_HISTORY,Kisumu,PMS,20,20,48.4,6.4,0,699.37,5,4000.0,NORMAL
2022-11-19,SIMULATED_HISTORY,Kisumu,PMS,18,18,62.3,20.3,1,645.17,5,4000.0,NORMAL
2022-11-20,SIMULATED_HISTORY,Kisumu,PMS,16,16,61.4,19.4,0,554.41,5,4000.0,NORMAL
2022-11-21,SIMULATED_HISTORY,Kisumu,PMS,19,19,54.0,12.0,0,666.13,5,4000.0,NORMAL
2022-11-22,SIMULATED_HISTORY,Kisumu,PMS,18,18,57.1,15.1,0,620.81,5,4000.0,NORMAL
2022-11-23,SIMULATED_HISTORY,Kisumu,PMS,20,20,43.8,1.8,0,691.17,5,4000.0,NORMAL
2022-11-24,SIMULATED_HISTORY,Kisumu,PMS,19,19,53.7,11.7,0,677.72,5,4000.0,NORMAL
2022-11-25,SIMULATED_HISTORY,Kisumu,PMS,19,19,63.8,21.8,1,688.34,5,4000.0,NORMAL
2022-11-26,SIMULATED_HISTORY,Kisumu,PMS,17,17,50.4,8.4,0,602.18,5,4000.0,NORMAL
2022-11-27,SIMULATED_HISTORY,Kisumu,PMS,17,17,55.7,13.7,0,584.32,5,4000.0,NORMAL
2022-11-28,SIMULATED_HISTORY,Kisumu,PMS,18,18,54.6,12.6,0,639.96,5,4000.0,NORMAL
2022-11-29,SIMULATED_HISTORY,Kisumu,PMS,19,19,50.2,8.2,0,681.18,5,4000.0,NORMAL
2022-11-30,SIMULATED_HISTORY,Kisumu,PMS,20,20,48.2,6.2,0,692.03,5,4000.0,NORMAL
2022-12-01,SIMULATED_HISTORY,Kisumu,PMS,21,21,45.7,3.7,0,762.23,5,4000.0,NORMAL
2022-12-02,SIMULATED_HISTORY,Kisumu,PMS,25,25,49.4,7.4,0,897.21,5,4000.0,NORMAL
2022-12-03,SIMULATED_HISTORY,Kisumu,PMS,22,22,54.6,12.6,0,763.75,5,4000.0,NORMAL
2022-12-04,SIMULATED_HISTORY,Kisumu,PMS,17,17,47.7,5.7,0,617.59,5,4000.0,NORMAL
2022-12-05,SIMULATED_HISTORY,Kisumu,PMS,22,22,47.3,5.3,0,778.89,5,4000.0,NORMAL
2022-12-06,SIMULATED_HISTORY,Kisumu,PMS,23,23,36.0,0.0,0,804.43,5,4000.0,NORMAL
2022-12-07,SIMULATED_HISTORY,Kisumu,PMS,22,22,40.7,0.0,0,771.87,5,4000.0,NORMAL
2022-12-08,SIMULATED_HISTORY,Kisumu,PMS,23,23,62.8,20.8,1,831.99,5,4000.0,NORMAL
2022-12-09,SIMULATED_HISTORY,Kisumu,PMS,24,24,56.9,14.9,0,839.69,5,4000.0,NORMAL
2022-12-10,SIMULATED_HISTORY,Kisumu,PMS,21,21,54.2,12.2,0,732.38,5,4000.0,NORMAL
2022-12-11,SIMULATED_HISTORY,Kisumu,PMS,19,19,53.5,11.5,0,679.28,5,4000.0,NORMAL
2022-12-12,SIMULATED_HISTORY,Kisumu,PMS,23,23,46.0,4.0,0,810.43,5,4000.0,NORMAL
2022-12-13,SIMULATED_HISTORY,Kisumu,PMS,22,22,44.1,2.1,0,794.39,5,4000.0,NORMAL
2022-12-14,SIMULATED_HISTORY,Kisumu,PMS,21,21,44.3,2.3,0,749.36,5,4000.0,NORMAL
2022-12-15,SIMULATED_HISTORY,Kisumu,PMS,22,22,61.0,19.0,1,764.65,5,4000.0,NORMAL
2022-12-16,SIMULATED_HISTORY,Kisumu,PMS,23,23,52.0,10.0,0,818.4,5,4000.0,NORMAL
2022-12-17,SIMULATED_HISTORY,Kisumu,PMS,21,21,35.0,0.0,0,745.84,5,4000.0,NORMAL
2022-12-18,SIMULATED_HISTORY,Kisumu,PMS,19,19,49.4,7.4,0,690.19,5,4000.0,NORMAL
2022-12-19,SIMULATED_HISTORY,Kisumu,PMS,23,23,70.4,28.4,2,827.03,5,4000.0,NORMAL
2022-12-20,SIMULATED_HISTORY,Kisumu,PMS,21,21,46.1,4.1,0,755.87,5,4000.0,NORMAL
2022-12-21,SIMULATED_HISTORY,Kisumu,PMS,24,24,46.6,4.6,0,840.12,5,4000.0,NORMAL
2022-12-22,SIMULATED_HISTORY,Kisumu,PMS,23,23,47.9,5.9,0,803.94,5,4000.0,NORMAL
2022-12-23,SIMULATED_HISTORY,Kisumu,PMS,25,25,54.7,12.7,0,876.93,5,4000.0,NORMAL
2022-12-24,SIMULATED_HISTORY,Kisumu,PMS,19,19,68.9,26.9,1,660.08,5,4000.0,NORMAL
2022-12-25,SIMULATED_HISTORY,Kisumu,PMS,20,20,48.2,6.2,0,710.41,5,4000.0,NORMAL
2022-12-26,SIMULATED_HISTORY,Kisumu,PMS,26,26,57.3,15.3,1,911.11,5,4000.0,NORMAL
2022-12-27,SIMULATED_HISTORY,Kisumu,PMS,22,22,65.0,23.0,1,792.53,5,4000.0,NORMAL
2022-12-28,SIMULATED_HISTORY,Kisumu,PMS,24,24,46.3,4.3,0,844.71,5,4000.0,NORMAL
2022-12-29,SIMULATED_HISTORY,Kisumu,PMS,23,23,52.5,10.5,0,834.38,5,4000.0,NORMAL
2022-12-30,SIMULATED_HISTORY,Kisumu,PMS,22,22,57.9,15.9,0,783.5,5,4000.0,NORMAL
2022-12-31,SIMULATED_HISTORY,Kisumu,PMS,21,21,51.3,9.3,0,744.81,5,4000.0,NORMAL
2023-01-01,SIMULATED_HISTORY,Kisumu,PMS,18,18,54.2,12.2,0,635.97,5,4000.0,NORMAL
2023-01-02,SIMULATED_HISTORY,Kisumu,PMS,23,23,67.8,25.8,1,817.72,5,4000.0,NORMAL
2023-01-03,SIMULATED_HISTORY,Kisumu,PMS,25,25,44.8,2.8,0,878.78,5,4000.0,NORMAL
2023-01-04,SIMULATED_HISTORY,Kisumu,PMS,26,26,41.8,0.0,1,914.71,5,4000.0,NORMAL
2023-01-05,SIMULATED_HISTORY,Kisumu,PMS,22,22,57.0,15.0,0,794.03,5,4000.0,NORMAL
